pair,open_time,close_time,side,alpha,beta,half_life_minutes,qty_y,qty_x,entry_price_y,entry_price_x,exit_price_y,exit_price_x,u_entry,u_exit,spread_change,entry_z,exit_z,z_change,pnl,fees,reason
SLB-HAL,2022-11-18 14:56:00+00:00,2022-11-18 14:57:00+00:00,1,0.23291121324222872,0.6991272926786252,719.7262196222256,1601.9056438286627,-1119.935955896543,36.535,52.48,36.42,52.365,-0.3881115330164775,-0.4227118943584287,-0.034600361341951213,-2.9008804336037533,-3.034067047131995,-0.1331866135282418,-61.27585660612943,5.849342493938119,adverse
TMO-DHR,2022-11-18 15:04:00+00:00,2022-11-18 15:06:00+00:00,1,-69.87977519946801,0.6419927813953917,215.05846859345453,110.25148757441086,-70.7806591608755,261.39,536.45,261.46,537.01,-13.127252380089885,-13.416768337671272,-0.2895159575813864,-2.9812143244519866,-3.1369334453609508,-0.15571912090896411,-35.26137878573777,3.34181378585936,adverse
SLB-HAL,2022-11-18 15:13:00+00:00,2022-11-18 15:19:00+00:00,1,0.23291121324222872,0.6991272926786252,719.7262196222256,1765.7657627543074,-1234.4950372190265,36.3,52.22,36.19,52.2,-0.4413384369200344,-0.5373558910664613,-0.09601745414642693,-2.8655667748676925,-3.1717462455555627,-0.3061794706878702,-175.96151835344278,6.417185194845578,adverse
TMO-DHR,2022-11-18 15:08:00+00:00,2022-11-18 19:49:00+00:00,1,-69.87977519946801,0.6419927813953917,215.05846859345453,110.28668482253678,-70.80325554009733,261.2,535.74,259.6,532.0,-12.861437505299193,-12.06038450288031,0.8010530024188824,-2.694934978855908,-0.3673058915271123,2.3276290873287957,85.03059223754641,3.3148877663631167,mean_revert
XLF-KBE,2022-11-17 14:44:00+00:00,2022-11-21 14:30:00+00:00,1,16.457634015278234,0.9401219376076411,542.5293357874622,346.96867515074626,-326.1928631718758,47.61,34.85,48.11,35.36,-1.6108835409045241,-1.5903457290844187,0.02053781182010539,-2.962489328957603,,,5.714635227554123,1.4113421301629965,descreen
SLB-HAL,2022-11-18 15:22:00+00:00,2022-11-21 14:30:00+00:00,1,0.23291121324222872,0.6991272926786252,719.7262196222256,1760.7206080518804,-1230.9678318707738,36.34,52.32,35.53,51.82,-0.47125116618789065,-0.9316875198485803,-0.4604363536606897,-2.881228796216961,,,-817.0171343992215,6.31735781258134,descreen
MAR-HLT,2022-11-21 14:40:00+00:00,2022-11-21 14:49:00+00:00,1,2.881933412215795,0.83806303001355,157.59263416280442,314.4636830112902,-263.5403870136624,139.29,162.35,139.59,162.12,0.34853366508434647,0.8412881619874781,0.49275449690313167,-2.1278867057583986,-0.1058409376858296,2.022045768072569,150.62233626382022,4.331057652710047,mean_revert
JPM-BAC,2022-11-18 20:55:00+00:00,2022-11-21 14:55:00+00:00,1,3.6059155142099195,0.25724197980333185,462.3506499853106,1016.4771262181154,-261.48058837314926,37.135,133.48,37.445,133.98,-0.8075749783586517,-0.6261959682603191,0.18137901009833257,-1.733660455576724,-0.2133714323632273,1.520289023213497,180.71285717996986,3.6547577610735926,mean_revert
MAR-HLT,2022-11-21 16:15:00+00:00,2022-11-21 16:55:00+00:00,1,2.881933412215795,0.83806303001355,157.59263416280442,382.072992217454,-320.201249544103,138.19,160.86,138.64,161.05,0.4972475798045366,0.7880156041019575,0.2907680242974209,-1.7535817422562667,-0.3487013695755208,1.404880372680746,105.86765854046583,5.22695054400528,mean_revert
MAR-HLT,2022-11-21 17:04:00+00:00,2022-11-21 20:07:00+00:00,1,2.881933412215795,0.83806303001355,157.59263416280442,410.22777526108126,-343.79673233101937,138.22,160.89,137.66,160.24,0.5021056889041517,0.4868466584129294,-0.015259030491222347,-1.925047469165287,-0.3617727630854165,1.5632747060798704,-11.837775327609808,5.57809719655815,mean_revert
JPM-BAC,2022-11-22 14:30:00+00:00,2022-11-22 14:31:00+00:00,-1,3.9916301219895165,0.25296924386622477,337.1974838078665,-2227.3436922913916,563.4494496691585,37.63,133.92,37.69,134.09,-0.23927126055433234,-0.2222760320115995,0.016995228542732832,2.9234866945012246,3.153201012566297,0.22971431806507248,-45.82929111713681,7.975076023430001,adverse
XOM-CVX,2022-11-22 14:32:00+00:00,2022-11-22 14:35:00+00:00,-1,5.429978403049887,1.5800196870473202,773.3027255281314,-105.79711981122664,167.16153213464216,183.11,111.53,183.83,111.83,1.4604259005625124,1.7064199944483107,0.2459940938857983,2.654746162266913,3.207946607758871,0.5532004454919579,-27.93258455736663,1.9071179336757413,adverse
JPM-BAC,2022-11-22 14:34:00+00:00,2022-11-22 14:35:00+00:00,-1,3.9916301219895165,0.25296924386622477,337.1974838078665,-2241.7419638689844,567.0917695431227,37.64,133.93,37.74,134.26,-0.23180095299299808,-0.21528080346885048,0.016520149524147598,2.9599584057089428,3.1777638940366435,0.21780548832770075,-45.070966572443915,8.037054134763757,adverse
MAR-HLT,2022-11-22 14:30:00+00:00,2022-11-22 14:37:00+00:00,-1,2.881933412215795,0.83806303001355,157.59263416280442,-195.2416124194562,163.62477728898062,138.27,160.23,138.16,159.62,1.1052272887131096,1.5064457370213518,0.40121844830824216,2.0066012343783495,3.3473628726238047,1.3407616382454552,-80.98915518626987,2.654618406136958,adverse
MAR-HLT,2022-11-22 14:38:00+00:00,2022-11-22 14:39:00+00:00,-1,2.881933412215795,0.83806303001355,157.59263416280442,-197.03425464569725,165.12712446483442,138.06,159.84,138.51,160.09,1.2220718704183753,1.4625561129149673,0.24048424249659206,2.3393975784369427,3.141399187042064,0.8020016086051212,-50.06995427268046,2.686320798327543,adverse
MAR-HLT,2022-11-22 14:42:00+00:00,2022-11-22 14:44:00+00:00,-1,2.881933412215795,0.83806303001355,157.59263416280442,-196.45084997750388,164.63819458088423,138.47,160.09,138.615,160.19,1.4225561129149753,1.4837498099136326,0.06119369699865729,2.8909143484929727,3.031159620499706,0.1402452720067333,-14.70177513662976,2.6802213479771773,adverse
JPM-BAC,2022-11-22 14:36:00+00:00,2022-11-22 15:08:00+00:00,-1,3.9916301219895165,0.25296924386622477,337.1974838078665,-2219.5803697840133,561.4855678445774,37.71,134.22,37.655,133.82,-0.23516203371420374,-0.18897433616771053,0.04618769754649321,2.880468228427981,3.11407665672616,0.23360842829817896,-110.45312167537298,7.935814875658918,adverse
JPM-BAC,2022-11-22 15:10:00+00:00,2022-11-22 15:11:00+00:00,-1,3.9916301219895165,0.25296924386622477,337.1974838078665,-2217.9089625636775,561.0627532238565,37.645,133.82,37.655,133.81,-0.19897433616770854,-0.1864446437290539,0.01252969243865465,2.9534125159103044,3.0942663518432134,0.140853835932909,-35.7192756075768,7.929558449710975,adverse
JPM-BAC,2022-11-22 15:13:00+00:00,2022-11-22 15:14:00+00:00,-1,3.9916301219895165,0.25296924386622477,337.1974838078665,-2214.2904074514654,560.147370073232,37.69,133.98,37.71,133.95,-0.19444941518631254,-0.16686033787031818,0.02758907731599436,2.9590637655295264,3.283187860039612,0.3241240945100854,-69.01686082554903,7.926631574315207,adverse
JPM-BAC,2022-11-22 15:18:00+00:00,2022-11-22 15:20:00+00:00,-1,3.9916301219895165,0.25296924386622477,337.1974838078665,-2211.1130117643147,559.3435866887896,37.715,134.04,37.75,134.16,-0.1846275698182751,-0.17998387908222924,0.004643690736045869,2.988662852370778,3.0131938006199994,0.024530948249221307,-18.19327759829971,7.925552589213545,adverse
JPM-BAC,2022-11-22 15:21:00+00:00,2022-11-22 15:24:00+00:00,-1,3.9916301219895165,0.25296924386622477,337.1974838078665,-2209.0685073823706,558.8263899612081,37.74,134.13,37.725,134.03,-0.18239480176624312,-0.17209787737962046,0.010296924386622663,2.9679776236598876,3.0413140924644755,0.07333646880458788,-30.658441909755844,7.911830524375033,adverse
XOM-CVX,2022-11-22 15:43:00+00:00,2022-11-22 15:44:00+00:00,-1,5.429978403049887,1.5800196870473202,773.3027255281314,-104.59116564184636,165.25610080534452,185.29,112.49,185.27,112.35,2.1236070009970547,2.324809757183715,0.20120275618666028,2.9043128407137817,3.2156097524760137,0.31129691176223195,-22.941237209110568,1.8972064091972665,adverse
XOM-CVX,2022-11-22 15:49:00+00:00,2022-11-22 15:53:00+00:00,-1,5.429978403049887,1.5800196870473202,773.3027255281314,-104.60245631660663,165.2739402937458,185.27,112.435,185.26,112.35,2.190508083784664,2.3148097571836956,0.12430167339903164,2.9458806489668232,3.1005306420809275,0.15464999311410432,-14.899619274262466,1.8973589124608443,adverse
JPM-BAC,2022-11-22 15:25:00+00:00,2022-11-22 16:48:00+00:00,-1,3.9916301219895165,0.25296924386622477,337.1974838078665,-2208.504557783433,558.6837280575861,37.735,134.08,37.535,134.08,-0.17474633957293406,-0.3747463395729369,-0.20000000000000284,2.993449777715587,0.3908492712699051,-2.602600506445682,433.81068491497473,7.890226641718115,mean_revert
MAR-HLT,2022-11-22 14:45:00+00:00,2022-11-22 16:55:00+00:00,-1,2.881933412215795,0.83806303001355,157.59263416280442,-196.5076153751713,164.68576756205331,138.43,160.3,138.85,161.23,1.2065628766121392,0.8471642586995358,-0.3593986179126034,2.108411630981875,0.3767051028377877,-1.7317065281440873,67.93269694019293,2.6918684349436197,mean_revert
XOM-CVX,2022-11-22 15:57:00+00:00,2022-11-22 18:32:00+00:00,-1,5.429978403049887,1.5800196870473202,773.3027255281314,-104.60245631660663,165.2739402937458,185.27,112.38,185.83,113.66,2.2774091665722835,0.8149839671517043,-1.4624251994205792,2.984808435470519,0.3311465168915694,-2.6536619185789494,151.06210251313973,1.9111655255551079,mean_revert
JPM-BAC,2022-11-22 19:07:00+00:00,2022-11-25 17:23:00+00:00,1,3.9916301219895165,0.25296924386622477,337.1974838078665,1057.3779220368485,-267.4840934185015,37.455,134.59,37.795,136.78,-0.583760653944708,-0.7977632980117377,-0.21400264406702973,-1.680514542447639,-0.593243292480595,1.087271249967044,-230.10917473704382,3.8275036430582663,time_stop
XOM-CVX,2022-11-23 14:36:00+00:00,2022-11-25 20:24:00+00:00,1,5.429978403049887,1.5800196870473202,773.3027255281314,211.4534546988238,-334.1006213183103,184.07,113.39,183.7,113.12,-0.5184107173455459,-0.4618054018427813,0.0566053155027646,-1.7078994110948402,-0.39616451812552195,1.3117348929693182,8.137516421791624,3.8318730955850593,mean_revert
MAR-HLT,2022-11-25 15:03:00+00:00,2022-11-28 14:41:00+00:00,1,2.881933412215795,0.83806303001355,157.59263416280442,389.5487017681703,-326.46636534167754,138.72,163.26,136.76,160.71,-0.9841036922279613,-0.8070429656934266,0.17706072653453475,-2.9056876524905237,-0.3794504115101562,2.5262372409803677,63.68672165426149,5.287054501393798,mean_revert
UPS-FDX,2022-11-28 14:38:00+00:00,2022-11-28 15:19:00+00:00,-1,-40.29441895126864,1.1899063181659486,370.54592148900036,-127.48464269581208,151.69478181287525,176.0,180.99,176.09,182.22,0.9332744264136181,-0.44031034493050925,-1.3735847713441274,1.7446715674058986,0.28231832232564774,-1.4623532450802508,172.6064340934991,2.5045296937123838,mean_revert
UPS-FDX,2022-11-29 14:31:00+00:00,2022-11-29 14:41:00+00:00,1,-40.29441895126864,1.1899063181659486,370.54592148900036,115.43421443903202,-137.35590109352717,175.22,183.44,176.7,183.29,-2.761996053092986,-1.1035101053680592,1.6584859477249267,-2.5748267641300298,-0.29498623464793616,2.279840529482094,189.16736309365558,2.2786594401404776,mean_revert
XLF-KBE,2022-11-28 15:01:00+00:00,2022-11-29 15:07:00+00:00,1,22.485338407487585,0.7496761088945171,501.7786937667115,551.6720380086633,-413.57534684024284,48.72,35.83,48.66,35.645,-0.6262333891781324,-0.5475433090326476,0.07869008014548484,-1.6619146176305102,-0.3921922412482686,1.2697223763822416,41.33180415454077,2.0793127303811008,mean_revert
MAR-HLT,2022-11-28 16:07:00+00:00,2022-11-29 15:13:00+00:00,-1,3.6571747789706244,0.8334297175981004,167.03860564399204,-363.3351810412596,302.8143373286717,137.42,160.23,137.75,159.77,0.2223815702857621,0.9357592403808894,0.7133776700951273,1.8917789844782984,1.529321338753228,-0.36245764572507033,-264.1167083079747,4.92150339317177,time_stop
UPS-FDX,2022-11-29 15:11:00+00:00,2022-11-29 16:14:00+00:00,1,-40.29441895126864,1.1899063181659486,370.54592148900036,129.05368746923813,-153.56179810226016,175.57,183.22,176.435,183.1,-2.150216663096444,-1.1424279049165307,1.0077887581799132,-1.7748218654268517,-0.3201132750429114,1.4547085903839403,127.51451780410612,2.5443376290579427,mean_revert
MAR-HLT,2022-11-29 15:20:00+00:00,2022-11-29 18:05:00+00:00,-1,3.6571747789706244,0.8334297175981004,167.03860564399204,-197.46067288823906,164.56959284197595,138.11,160.06,138.8,161.5,1.0540646222774512,0.5439258289361817,-0.5101387933412695,1.665614099730954,0.3312065737533428,-1.3344075259776114,98.03307286751712,2.699276532043335,mean_revert
UPS-FDX,2022-11-30 14:31:00+00:00,2022-11-30 14:42:00+00:00,1,-40.29441895126864,1.1899063181659486,370.54592148900036,125.2939130811435,-149.08801880298785,178.19,185.59,177.02,185.17,-2.350294637149773,-3.020533983520039,-0.6702393463702663,-2.2693164078251953,-3.150416973331486,-0.8811005655062907,-86.46621825444774,2.489307846768664,adverse
XLF-KBE,2022-11-30 14:40:00+00:00,2022-11-30 14:57:00+00:00,1,22.485338407487585,0.7496761088945171,501.7786937667115,593.6169000491933,-445.0204078029047,48.14,35.465,47.69,35.255,-0.9326016094316358,-1.2251696265637904,-0.2925680171321545,-1.8302757539980559,-3.0352270954870355,-1.2049513414889796,-175.87325860555015,2.1999392220218716,adverse
XLF-KBE,2022-11-30 14:58:00+00:00,2022-11-30 14:59:00+00:00,1,22.485338407487585,0.7496761088945171,501.7786937667115,598.5906486880638,-448.7491083291125,47.74,35.28,47.68,35.25,-1.1939115292861473,-1.2314212460193161,-0.03750971673316883,-2.882233096147145,-3.0360929400941057,-0.1538598439469605,-24.670926081313702,2.217960409902405,adverse
UPS-FDX,2022-11-30 14:46:00+00:00,2022-11-30 16:20:00+00:00,1,-40.29441895126864,1.1899063181659486,370.54592148900036,109.3543833545508,-130.12147167272124,177.26,185.11,179.29,185.44,-2.7091396044301064,-1.0718086894248984,1.637330915005208,-2.6468820541607965,-0.2218643234180339,2.4250177307427627,176.862518902811,2.186793654931342,mean_revert
MAR-HLT,2022-11-30 15:16:00+00:00,2022-11-30 17:21:00+00:00,-1,3.6571747789706244,0.8334297175981004,167.03860564399204,-175.2226798429461,146.0357885782889,139.18,160.09,138.39,160.18,2.099061730749497,1.2340530561656635,-0.8650086745838337,2.988371597814045,0.36236604410419526,-2.6260055537098497,149.1870840840807,2.3820539638967815,mean_revert
XLF-KBE,2022-11-30 15:01:00+00:00,2022-11-30 18:38:00+00:00,1,22.485338407487585,0.7496761088945171,501.7786937667115,599.0926114961879,-449.1254178539168,47.7,35.21,48.44,35.6,-1.181434201663528,-0.7338078841323963,0.4476263175311317,-2.7880995093033207,-0.22006980351173525,2.5680297057915853,265.91917399532446,2.250445548823739,mean_revert
XOM-CVX,2022-11-29 14:49:00+00:00,2022-11-30 18:51:00+00:00,-1,-8.638480431321906,1.7093096494695534,519.6655331911564,-191.20180061213122,326.82308278226947,179.94,110.27,181.08,110.84,0.09290538431426398,0.2585988841166227,0.1656934998023587,1.6796620498386643,0.39823713131084465,-1.2814249185278197,-35.22329013945797,3.542394627521573,mean_revert
UPS-FDX,2022-11-30 19:38:00+00:00,2022-11-30 20:29:00+00:00,-1,-40.29441895126864,1.1899063181659486,370.54592148900036,-262.63138811297483,312.50674806432215,181.97,186.53,182.13,187.51,0.31119342377425596,-0.6949147680283545,-1.0061081918026105,1.682591376793674,0.3559616889769727,-1.3266296878167012,258.91403125262957,5.3215597523278575,mean_revert
XOM-CVX,2022-11-30 20:54:00+00:00,2022-12-01 14:30:00+00:00,-1,-8.638480431321906,1.7093096494695534,519.6655331911564,-101.0672822254925,172.75528075369704,182.6,111.19,184.11,111.48,1.1803405068022528,2.1946407084560917,1.014300201653839,1.8216528349761154,3.513953228669614,1.6923003936934984,-104.40587754337028,1.8933128014478786,adverse
UPS-FDX,2022-11-30 20:57:00+00:00,2022-12-01 14:30:00+00:00,1,-40.29441895126864,1.1899063181659486,370.54592148900036,125.0487549144412,-148.79630355147881,182.585,189.28,181.99,189.45,-2.346048951182098,-3.1433330252702945,-0.7972840740881963,-1.9457297476936577,-3.0655792314886976,-1.11984948379504,-102.24673490857727,2.5473541307353407,adverse
XLF-KBE,2022-11-30 20:48:00+00:00,2022-12-01 14:31:00+00:00,-1,22.485338407487585,0.7496761088945171,501.7786937667115,-1217.1254608440263,912.4498795219955,49.27,36.205,49.79,36.47,-0.35736193001357464,-0.03602609887062869,0.32133583114294595,1.80246735398483,3.408259555825616,1.605792201840786,-395.799907755639,4.693886190079562,adverse
XOM-CVX,2022-12-01 14:31:00+00:00,2022-12-01 14:33:00+00:00,-1,-8.638480431321906,1.7093096494695534,519.6655331911564,-100.1676385930033,171.2175112115994,184.24,111.83,184.23,111.7,1.7263823311417639,1.9385925855727635,0.2122102544309996,2.709748860754064,3.048909044297518,0.33916018354345434,-23.135544074591408,1.8789440030162323,adverse
UPS-FDX,2022-12-01 14:35:00+00:00,2022-12-01 14:36:00+00:00,1,-40.29441895126864,1.1899063181659486,370.54592148900036,125.29923672513033,-149.09435344060344,182.22,189.64,182.58,190.11,-3.1394152257218195,-3.3386711952598773,-0.1992559695380578,-2.9625340348020655,-3.224793431097269,-0.26225939629520356,-27.52769400473243,2.561073108693371,adverse
UPS-FDX,2022-12-01 14:45:00+00:00,2022-12-01 14:48:00+00:00,1,-40.29441895126864,1.1899063181659486,370.54592148900036,125.6647416811781,-149.52927009712565,181.69,189.3,182.03,189.67,-3.2648470775454257,-3.3651124152667933,-0.10026533772136759,-2.9785248858954034,-3.0758956742668198,-0.09737078837141633,-15.161616243709272,2.5617984793773334,adverse
UPS-FDX,2022-12-01 14:51:00+00:00,2022-12-01 14:58:00+00:00,1,-40.29441895126864,1.1899063181659486,370.54592148900036,124.8948466498181,-148.61316713498582,182.81,190.14,182.86,190.48,-3.1443683848048067,-3.498936532981247,-0.35456814817644045,-2.742421076849652,-3.126424465883644,-0.384003389033992,-46.841039880116256,2.5573053867128914,adverse
UPS-FDX,2022-12-01 15:01:00+00:00,2022-12-01 15:13:00+00:00,1,-40.29441895126864,1.1899063181659486,370.54592148900036,125.23738092289642,-149.02075083071009,182.31,189.7,181.07,189.29,-3.120809604811768,-3.8729480143637716,-0.7521384095520034,-2.595363195016475,-3.4012012606595654,-0.8058380656430906,-96.74008802822478,2.544243524422698,adverse
MAR-HLT,2022-12-01 14:37:00+00:00,2022-12-01 15:30:00+00:00,1,3.6571747789706244,0.8334297175981004,167.03860564399204,502.4018634891905,-418.7166432085554,142.96,166.66,142.03,164.67,0.4034284861299966,1.1319536241502135,0.7285251380202169,-1.7651737961405363,-0.3999985558811943,1.365175240259342,358.9970766246524,7.015310315426127,mean_revert
UPS-FDX,2022-12-01 16:37:00+00:00,2022-12-01 16:50:00+00:00,1,-40.29441895126864,1.1899063181659486,370.54592148900036,126.03238527298106,-149.96673152984522,181.16,190.47,181.1,190.68,-5.187037469799606,-5.49691779661444,-0.30988032681483446,-2.992285806117907,-3.058209222365336,-0.06592341624742915,-41.62596280470023,2.5710060670523878,adverse
MAR-HLT,2022-12-01 20:32:00+00:00,2022-12-01 20:53:00+00:00,1,3.6571747789706244,0.8334297175981004,167.03860564399204,528.9124724245573,-440.81137252691184,142.16,165.31,142.38,165.17,0.7285586048874109,1.065238765351154,0.33668016046374305,-1.8280157045921264,-0.21709340467508007,1.6109222999170463,170.66856747597222,7.405768611203926,mean_revert
XLF-KBE,2022-12-01 14:33:00+00:00,2022-12-02 14:30:00+00:00,-1,22.485338407487585,0.7496761088945171,501.7786937667115,-1201.0838534420302,900.4238697044536,49.61,36.36,48.76,35.75,-0.1335617268922249,-0.5262593004665703,-0.3926975735743454,2.899920443837629,0.2955215355519711,-2.604398908285658,467.12496480422277,4.5377501017883795,mean_revert
MAR-HLT,2022-12-02 14:37:00+00:00,2022-12-02 14:42:00+00:00,1,3.6571747789706244,0.8334297175981004,167.03860564399204,427.1464139390805,-355.9965151422891,140.88,163.79,140.28,162.68,0.7153717756365268,1.0404787621704088,0.32510698653388204,-1.7752594872211949,-0.2624727226005712,1.5127867646206237,132.97660284295372,5.891680601536091,mean_revert
